seed,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0
83196,206.00,1610.00,5,2,10,10,2,8,6,21,58139.0,68775.0,58120.0,58139.0,57641.0,58139.0,1,10636.0
83197,216.00,1665.00,5,2,10,10,2,8,6,21,124134.0,100677.0,122969.0,124134.0,123636.0,124134.0,0,0.0
83198,154.00,1384.00,5,2,10,10,2,8,6,21,71028.0,123828.0,67925.0,71028.0,71028.0,71028.0,1,52800.0
83199,206.00,1613.00,5,2,10,10,2,8,6,21,95262.0,82186.0,90142.0,95262.0,94764.0,95262.0,0,0.0
83200,187.00,1516.00,5,2,10,10,2,8,6,21,85152.0,84648.0,74990.0,85152.0,75589.0,85152.0,0,0.0
83201,154.00,1384.00,5,2,10,10,2,8,6,21,41536.0,91587.0,39225.0,41536.0,41536.0,41536.0,1,50051.0
83202,187.00,1509.00,5,2,10,10,2,8,6,21,72551.0,102243.0,61334.0,72551.0,86592.0,72551.0,1,29692.0
83203,154.00,1560.00,5,2,10,10,2,8,6,21,77147.0,73481.0,100059.0,77147.0,77147.0,77147.0,2,22912.0
83204,187.00,1509.00,5,2,10,10,2,8,6,21,99903.0,62141.0,70705.0,99903.0,65788.0,99903.0,0,0.0
83205,154.00,1474.00,5,2,10,10,2,8,6,21,58772.0,70731.0,55014.0,58772.0,58772.0,58772.0,1,11959.0
83206,187.00,1509.00,5,2,10,10,2,8,6,21,76626.0,61675.0,85658.0,76626.0,90212.0,76626.0,4,13586.0
83207,216.00,1674.00,5,2,10,10,2,8,6,21,111709.0,39267.0,122917.0,111709.0,111213.0,111709.0,2,11208.0
83208,187.00,1509.00,5,2,10,10,2,8,6,21,60155.0,67031.0,52234.0,60155.0,39092.0,60155.0,1,6876.0
83209,206.00,1622.00,5,2,10,10,2,8,6,21,105229.0,80694.0,103723.0,105229.0,104732.0,105229.0,0,0.0
83210,206.00,1610.00,5,2,10,10,2,8,6,21,57472.0,56969.0,82466.0,57472.0,56971.0,57472.0,2,24994.0
83211,206.00,1681.00,5,2,10,10,2,8,6,21,68949.0,61800.0,67948.0,68949.0,68448.0,68949.0,0,0.0
83212,206.00,1693.00,5,2,10,10,2,8,6,21,123444.0,126001.0,145895.0,123444.0,122948.0,123444.0,2,22451.0
83213,154.00,1551.00,5,2,10,10,2,8,6,21,60167.0,90870.0,71354.0,60167.0,60167.0,60167.0,1,30703.0
83214,216.00,1655.00,5,2,10,10,2,8,6,21,98642.0,91890.0,92704.0,98642.0,98141.0,98642.0,0,0.0
83215,216.00,1662.00,5,2,10,10,2,8,6,21,109979.0,102141.0,104855.0,109979.0,109480.0,109979.0,0,0.0
83216,154.00,1384.00,5,2,10,10,2,8,6,21,82969.0,53806.0,77808.0,82969.0,82969.0,82969.0,0,0.0
83217,154.00,1551.00,5,2,10,10,2,8,6,21,66649.0,108121.0,68584.0,66649.0,66649.0,66649.0,1,41472.0
83218,206.00,1693.00,5,2,10,10,2,8,6,21,93404.0,77347.0,105222.0,93404.0,92908.0,93404.0,2,11818.0
83219,154.00,1384.00,5,2,10,10,2,8,6,21,51050.0,49198.0,57114.0,51050.0,51050.0,51050.0,2,6064.0
83220,187.00,1509.00,5,2,10,10,2,8,6,21,63917.0,87920.0,49739.0,63917.0,44566.0,63917.0,1,24003.0
83221,216.00,1665.00,5,2,10,10,2,8,6,21,107540.0,69740.0,107295.0,107540.0,107041.0,107540.0,0,0.0
83222,216.00,1662.00,5,2,10,10,2,8,6,21,81812.0,87398.0,82975.0,81812.0,81311.0,81812.0,1,5586.0
83223,187.00,1509.00,5,2,10,10,2,8,6,21,74269.0,45063.0,68127.0,74269.0,97493.0,74269.0,4,23224.0
83224,154.00,1394.00,5,2,10,10,2,8,6,21,72316.0,53853.0,60751.0,72316.0,72316.0,72316.0,0,0.0
83225,206.00,1622.00,5,2,10,10,2,8,6,21,103600.0,80450.0,93570.0,103600.0,103103.0,103600.0,0,0.0
83226,206.00,1693.00,5,2,10,10,2,8,6,21,126725.0,109254.0,101564.0,126725.0,126224.0,126725.0,0,0.0
83227,216.00,1665.00,5,2,10,10,2,8,6,21,121835.0,105736.0,111101.0,121835.0,121336.0,121835.0,0,0.0
83228,216.00,1665.00,5,2,10,10,2,8,6,21,80940.0,94578.0,73039.0,80940.0,80441.0,80940.0,1,13638.0
83229,206.00,1613.00,5,2,10,10,2,8,6,21,99110.0,124224.0,107929.0,99110.0,98609.0,99110.0,1,25114.0
83230,154.00,1542.00,5,2,10,10,2,8,6,21,62314.0,84489.0,58441.0,62314.0,62314.0,62314.0,1,22175.0
83231,154.00,1462.00,5,2,10,10,2,8,6,21,99772.0,79160.0,98677.0,99772.0,99996.0,99772.0,4,224.0
83232,187.00,1509.00,5,2,10,10,2,8,6,21,46933.0,39971.0,56385.0,46933.0,39072.0,46933.0,2,9452.0
83233,154.00,1391.00,5,2,10,10,2,8,6,21,76011.0,81186.0,56455.0,76011.0,76011.0,76011.0,1,5175.0
83234,206.00,1603.00,5,2,10,10,2,8,6,21,97877.0,81321.0,82673.0,97877.0,97378.0,97877.0,0,0.0
83235,216.00,1655.00,5,2,10,10,2,8,6,21,95398.0,90553.0,106562.0,95398.0,94899.0,95398.0,2,11164.0
83236,216.00,1665.00,5,2,10,10,2,8,6,21,109740.0,141828.0,105104.0,109740.0,109239.0,109740.0,1,32088.0
83237,154.00,1560.00,5,2,10,10,2,8,6,21,62160.0,101226.0,80242.0,62160.0,62160.0,62160.0,1,39066.0
83238,154.00,1394.00,5,2,10,10,2,8,6,21,46513.0,100998.0,86283.0,46513.0,46513.0,46513.0,1,54485.0
83239,206.00,1622.00,5,2,10,10,2,8,6,21,67570.0,124951.0,74897.0,67570.0,67074.0,67570.0,1,57381.0
83240,154.00,1384.00,5,2,10,10,2,8,6,21,71848.0,74960.0,67842.0,71848.0,71848.0,71848.0,1,3112.0
83241,154.00,1542.00,5,2,10,10,2,8,6,21,108026.0,48486.0,64007.0,108026.0,108026.0,108026.0,0,0.0
83242,206.00,1610.00,5,2,10,10,2,8,6,21,61515.0,70405.0,58426.0,61515.0,61017.0,61515.0,1,8890.0
83243,206.00,1610.00,5,2,10,10,2,8,6,21,46122.0,92084.0,53759.0,46122.0,45623.0,46122.0,1,45962.0
83244,154.00,1391.00,5,2,10,10,2,8,6,21,42743.0,49170.0,42410.0,42743.0,42743.0,42743.0,1,6427.0
83245,206.00,1495.00,5,1,11,10,2,8,6,21,67345.0,63505.0,66702.0,67345.0,79816.0,67345.0,4,12471.0
83246,154.00,1384.00,5,2,10,10,2,8,6,21,54225.0,89967.0,56665.0,54225.0,54225.0,54225.0,1,35742.0
83247,154.00,1384.00,5,2,10,10,2,8,6,21,49567.0,47038.0,49576.0,49567.0,49567.0,49567.0,0,0.0
83248,206.00,1610.00,5,2,10,10,2,8,6,21,97772.0,106836.0,100887.0,97772.0,97271.0,97772.0,1,9064.0
83249,154.00,1384.00,5,2,10,10,2,8,6,21,77087.0,96462.0,83656.0,77087.0,77087.0,77087.0,1,19375.0
83250,154.00,1394.00,5,2,10,10,2,8,6,21,74893.0,134813.0,63272.0,74893.0,74893.0,74893.0,1,59920.0
83251,154.00,1394.00,5,2,10,10,2,8,6,21,37591.0,54979.0,35919.0,37591.0,37591.0,37591.0,1,17388.0
83252,216.00,1665.00,5,2,10,10,2,8,6,21,124350.0,78136.0,120544.0,124350.0,123852.0,124350.0,0,0.0
83253,187.00,1676.00,5,2,10,10,2,8,6,21,98037.0,100935.0,119801.0,98037.0,79653.0,98037.0,2,21764.0
83254,154.00,1384.00,5,2,10,10,2,8,6,21,44253.0,112999.0,62599.0,44253.0,44253.0,44253.0,1,68746.0
83255,216.00,1674.00,5,2,10,10,2,8,6,21,112740.0,103921.0,118856.0,112740.0,112243.0,112740.0,2,6116.0
83256,206.00,1610.00,5,2,10,10,2,8,6,21,52550.0,75579.0,31095.0,52550.0,52053.0,52550.0,1,23029.0
83257,154.00,1391.00,5,2,10,10,2,8,6,21,44139.0,97935.0,51785.0,44139.0,44139.0,44139.0,1,53796.0
83258,154.00,1393.00,5,2,10,10,2,8,6,21,59569.0,53596.0,67263.0,59569.0,59569.0,59569.0,2,7694.0
83259,187.00,1667.00,5,2,10,10,2,8,6,21,84855.0,83327.0,84522.0,84855.0,91145.0,84855.0,4,6290.0
83260,154.00,1394.00,5,2,10,10,2,8,6,21,47431.0,54836.0,52774.0,47431.0,47431.0,47431.0,1,7405.0
83261,206.00,1603.00,5,2,10,10,2,8,6,21,102655.0,102151.0,84080.0,102655.0,102156.0,102655.0,0,0.0
83262,154.00,1462.00,5,2,10,10,2,8,6,21,78989.0,98151.0,98093.0,78989.0,79232.0,78989.0,1,19162.0
83263,154.00,1384.00,5,2,10,10,2,8,6,21,83332.0,59349.0,88054.0,83332.0,83332.0,83332.0,2,4722.0
83264,187.00,1516.00,5,2,10,10,2,8,6,21,37168.0,114015.0,40079.0,37168.0,53028.0,37168.0,1,76847.0
83265,187.00,1509.00,5,2,10,10,2,8,6,21,118817.0,76767.0,115443.0,118817.0,94237.0,118817.0,0,0.0
83266,187.00,1676.00,5,2,10,10,2,8,6,21,98214.0,81654.0,115891.0,98214.0,88437.0,98214.0,2,17677.0
83267,216.00,1655.00,5,2,10,10,2,8,6,21,87078.0,64380.0,109708.0,87078.0,86580.0,87078.0,2,22630.0
83268,216.00,1655.00,5,2,10,10,2,8,6,21,98625.0,122624.0,110691.0,98625.0,98124.0,98625.0,1,23999.0
83269,206.00,1613.00,5,2,10,10,2,8,6,21,112724.0,60817.0,118185.0,112724.0,112223.0,112724.0,2,5461.0
83270,154.00,1384.00,5,2,10,10,2,8,6,21,47220.0,76316.0,55408.0,47220.0,47220.0,47220.0,1,29096.0
83271,154.00,1391.00,5,2,10,10,2,8,6,21,68687.0,73020.0,67388.0,68687.0,68687.0,68687.0,1,4333.0
83272,154.00,1324.00,4,2,11,10,2,8,6,21,36278.0,54083.0,35987.0,36278.0,36278.0,36278.0,1,17805.0
83273,187.00,1516.00,5,2,10,10,2,8,6,21,86876.0,135893.0,77720.0,86876.0,72657.0,86876.0,1,49017.0
83274,187.00,1519.00,5,2,10,10,2,8,6,21,105989.0,63673.0,84567.0,105989.0,99062.0,105989.0,0,0.0
83275,216.00,1550.00,5,1,11,10,2,8,6,21,133449.0,18520.0,126878.0,133446.0,132903.0,133449.0,0,0.0
83276,154.00,1403.00,5,2,10,10,2,8,6,21,54049.0,85727.0,56596.0,54049.0,54176.0,54049.0,1,31678.0
83277,187.00,1519.00,5,2,10,10,2,8,6,21,48622.0,54909.0,56003.0,48622.0,77403.0,48622.0,4,28781.0
83278,187.00,1519.00,5,2,10,10,2,8,6,21,37168.0,79942.0,68022.0,37168.0,32864.0,37168.0,1,42774.0
83279,187.00,1509.00,5,2,10,10,2,8,6,21,76835.0,76571.0,76902.0,76835.0,88997.0,76835.0,4,12162.0
83280,154.00,1273.00,5,1,11,10,2,8,6,21,66626.0,108170.0,56604.0,66626.0,66626.0,66626.0,1,41544.0
83281,187.00,1509.00,5,2,10,10,2,8,6,21,66829.0,33614.0,44946.0,66829.0,71696.0,66829.0,4,4867.0
83282,187.00,1667.00,5,2,10,10,2,8,6,21,74105.0,59033.0,94921.0,74105.0,85220.0,74105.0,2,20816.0
83283,206.00,1603.00,5,2,10,10,2,8,6,21,93083.0,74856.0,101010.0,93083.0,92582.0,93083.0,2,7927.0
83284,187.00,1509.00,5,2,10,10,2,8,6,21,66483.0,92540.0,76756.0,66483.0,78367.0,66483.0,1,26057.0
83285,216.00,1655.00,5,2,10,10,2,8,6,21,102869.0,87596.0,98566.0,102869.0,102371.0,102869.0,0,0.0
83286,154.00,1384.00,5,2,10,10,2,8,6,21,91706.0,57311.0,108722.0,91706.0,91706.0,91706.0,2,17016.0
83287,154.00,1551.00,5,2,10,10,2,8,6,21,74797.0,61453.0,70314.0,74797.0,74797.0,74797.0,0,0.0
83288,206.00,1610.00,5,2,10,10,2,8,6,21,85752.0,112254.0,101581.0,85752.0,85251.0,85752.0,1,26502.0
83289,154.00,1391.00,5,2,10,10,2,8,6,21,34699.0,37747.0,33527.0,34699.0,34699.0,34699.0,1,3048.0
83290,154.00,1384.00,5,2,10,10,2,8,6,21,82929.0,70846.0,78219.0,82929.0,82929.0,82929.0,0,0.0
83291,154.00,1384.00,5,2,10,10,2,8,6,21,69291.0,43838.0,67889.0,69291.0,69291.0,69291.0,0,0.0
83292,206.00,1693.00,5,2,10,10,2,8,6,21,85623.0,80325.0,73338.0,85623.0,85122.0,85623.0,0,0.0
83293,154.00,1462.00,5,2,10,10,2,8,6,21,90181.0,67459.0,90254.0,90181.0,90428.0,90181.0,4,247.0
83294,154.00,1394.00,5,2,10,10,2,8,6,21,27381.0,50816.0,20887.0,27381.0,27381.0,27381.0,1,23435.0
83295,206.00,1603.00,5,2,10,10,2,8,6,21,92973.0,72895.0,87501.0,92973.0,92472.0,92973.0,0,0.0
83296,187.00,1516.00,5,2,10,10,2,8,6,21,76679.0,66197.0,77852.0,76679.0,89531.0,76679.0,4,12852.0
83297,216.00,1655.00,5,2,10,10,2,8,6,21,93237.0,78460.0,102621.0,93237.0,92736.0,93237.0,2,9384.0
83298,187.00,1509.00,5,2,10,10,2,8,6,21,108970.0,124963.0,92957.0,108970.0,77391.0,108970.0,1,15993.0
83299,187.00,1516.00,5,2,10,10,2,8,6,20,74020.0,85143.0,77834.0,74020.0,83702.0,74020.0,1,11123.0
83300,187.00,1509.00,5,2,10,10,2,8,6,21,80714.0,80210.0,89016.0,80714.0,77322.0,80714.0,2,8302.0
83301,187.00,1528.00,5,2,10,10,2,8,6,21,60597.0,129668.0,95961.0,60597.0,72023.0,60597.0,1,69071.0
83302,187.00,1509.00,5,2,10,10,2,8,6,21,122916.0,95100.0,112478.0,122916.0,116559.0,122916.0,0,0.0
83303,187.00,1559.00,5,1,11,10,2,8,6,21,76215.0,114363.0,75233.0,76215.0,64651.0,76215.0,1,38148.0
83304,206.00,1603.00,5,2,10,10,2,8,6,21,101343.0,89004.0,98184.0,101343.0,100842.0,101343.0,0,0.0
83305,154.00,1542.00,5,2,10,10,2,8,6,21,67282.0,47055.0,59544.0,67282.0,67282.0,67282.0,0,0.0
83306,206.00,1610.00,5,2,10,10,2,8,6,21,61579.0,113702.0,92300.0,61579.0,61078.0,61579.0,1,52123.0
83307,154.00,1394.00,5,2,10,10,2,8,6,21,32775.0,56652.0,40892.0,32775.0,32775.0,32775.0,1,23877.0
83308,154.00,1462.00,5,2,10,10,2,8,6,21,85361.0,83896.0,98584.0,85361.0,85585.0,85361.0,2,13223.0
83309,206.00,1603.00,5,2,10,10,2,8,6,21,59793.0,101143.0,59144.0,59793.0,59244.0,59793.0,1,41350.0
83310,154.00,1391.00,5,2,10,10,2,8,6,21,63263.0,87710.0,60761.0,63263.0,63263.0,63263.0,1,24447.0
83311,216.00,1655.00,5,2,10,10,2,8,6,21,131360.0,94849.0,128959.0,131360.0,130861.0,131360.0,0,0.0
83312,154.00,1474.00,5,2,10,10,2,8,6,21,66545.0,73433.0,55869.0,66545.0,66545.0,66545.0,1,6888.0
83313,206.00,1622.00,5,2,10,10,2,8,6,21,70373.0,65416.0,55002.0,70373.0,69876.0,70373.0,0,0.0
83314,216.00,1674.00,5,2,10,10,2,8,6,21,142421.0,60314.0,134876.0,142421.0,141924.0,142421.0,0,0.0
83315,206.00,1535.00,4,2,11,10,2,8,6,21,95750.0,94387.0,90651.0,95753.0,95341.0,95750.0,0,0.0
83316,154.00,1384.00,5,2,10,10,2,8,6,21,67199.0,24743.0,65330.0,67199.0,67199.0,67199.0,0,0.0
83317,206.00,1610.00,5,2,10,10,2,8,6,21,103520.0,116297.0,109630.0,103520.0,103019.0,103520.0,1,12777.0
83318,206.00,1603.00,5,2,10,10,2,8,6,21,78931.0,98300.0,74901.0,78931.0,78433.0,78931.0,1,19369.0
83319,187.00,1670.00,5,2,10,10,2,8,6,21,109359.0,107538.0,110410.0,109359.0,114821.0,109359.0,4,5462.0
83320,206.00,1610.00,5,2,10,10,2,8,6,21,78377.0,119070.0,66632.0,78377.0,77878.0,78377.0,1,40693.0
83321,154.00,1391.00,4,2,11,10,2,8,6,21,49691.0,89091.0,40892.0,49691.0,49691.0,49691.0,1,39400.0
83322,154.00,1403.00,5,2,10,10,2,8,6,21,54357.0,92103.0,36707.0,54357.0,40944.0,54357.0,1,37746.0
83323,216.00,1655.00,5,2,10,10,2,8,6,21,89681.0,87924.0,69031.0,89681.0,89183.0,89681.0,0,0.0
83324,206.00,1610.00,5,2,10,10,2,8,6,21,100751.0,72313.0,108421.0,100751.0,100214.0,100751.0,2,7670.0
83325,206.00,1681.00,5,2,10,10,2,8,6,21,100363.0,106280.0,95070.0,100363.0,99864.0,100363.0,1,5917.0
83326,187.00,1667.00,5,2,10,10,2,8,6,21,91941.0,76217.0,91648.0,91941.0,126368.0,91941.0,4,34427.0
83327,154.00,1384.00,5,2,10,10,2,8,6,21,43873.0,100973.0,59504.0,43873.0,43873.0,43873.0,1,57100.0
83328,206.00,1603.00,5,2,10,10,2,8,6,21,88618.0,56308.0,79845.0,88618.0,88120.0,88618.0,0,0.0
83329,187.00,1509.00,5,2,10,10,2,8,6,21,83622.0,37557.0,65322.0,83622.0,51298.0,83622.0,0,0.0
83330,187.00,1519.00,5,2,10,10,2,8,6,21,77448.0,98198.0,72105.0,77448.0,98505.0,77448.0,4,21057.0
83331,216.00,1655.00,5,2,10,10,2,8,6,21,63167.0,27264.0,78729.0,63167.0,62668.0,63167.0,2,15562.0
83332,206.00,1681.00,5,2,10,10,2,8,6,21,78698.0,66754.0,78124.0,78698.0,78199.0,78698.0,0,0.0
83333,154.00,1384.00,5,2,10,10,2,8,6,21,92447.0,74872.0,72009.0,92447.0,92447.0,92447.0,0,0.0
83334,206.00,1603.00,5,2,10,10,2,8,6,21,66730.0,51707.0,83151.0,66730.0,66281.0,66730.0,2,16421.0
83335,206.00,1681.00,5,2,10,10,2,8,6,21,101073.0,78951.0,83565.0,101073.0,100574.0,101073.0,0,0.0
83336,154.00,1384.00,5,2,10,10,2,8,6,21,25461.0,40543.0,21893.0,25461.0,25461.0,25461.0,1,15082.0
83337,216.00,1662.00,5,2,10,10,2,8,6,20,124670.0,90815.0,106164.0,124670.0,124169.0,124670.0,0,0.0
83338,154.00,1542.00,5,2,10,10,2,8,6,21,79326.0,106400.0,70398.0,79326.0,79326.0,79326.0,1,27074.0
83339,154.00,1394.00,5,2,10,10,2,8,6,21,58224.0,112804.0,51843.0,58224.0,58224.0,58224.0,1,54580.0
83340,206.00,1603.00,5,2,10,10,2,8,6,21,54654.0,110164.0,52204.0,54654.0,54155.0,54654.0,1,55510.0
83341,216.00,1662.00,5,2,10,10,2,8,6,21,85366.0,70407.0,80265.0,85366.0,84865.0,85366.0,0,0.0
83342,206.00,1613.00,5,2,10,10,2,8,6,21,102408.0,59849.0,64914.0,102408.0,101907.0,102408.0,0,0.0
83343,187.00,1667.00,5,2,10,10,2,8,6,21,131862.0,80158.0,103750.0,131862.0,124679.0,131862.0,0,0.0
83344,216.00,1674.00,5,2,10,10,2,8,6,21,125601.0,89278.0,109327.0,125601.0,125100.0,125601.0,0,0.0
83345,154.00,1384.00,5,2,10,10,2,8,6,21,87317.0,89568.0,77450.0,87317.0,87317.0,87317.0,1,2251.0
83346,206.00,1693.00,5,2,10,10,2,8,6,21,96198.0,83131.0,95600.0,96198.0,95701.0,96198.0,0,0.0
83347,187.00,1667.00,5,2,10,10,2,8,6,21,120600.0,121064.0,103118.0,120600.0,130081.0,120600.0,4,9481.0
83348,187.00,1516.00,5,2,10,10,2,8,6,21,90858.0,70486.0,91859.0,90858.0,97716.0,90858.0,4,6858.0
83349,187.00,1509.00,5,2,10,10,2,8,6,21,69679.0,121734.0,75276.0,69679.0,42496.0,69679.0,1,52055.0
83350,187.00,1509.00,5,2,10,10,2,8,6,21,115893.0,48840.0,110446.0,115893.0,126232.0,115893.0,4,10339.0
83351,187.00,1516.00,5,2,10,10,2,8,6,21,113950.0,122531.0,108588.0,113950.0,107007.0,113950.0,1,8581.0
83352,206.00,1603.00,5,2,10,10,2,8,6,21,102486.0,93891.0,98480.0,102486.0,101987.0,102486.0,0,0.0
83353,154.00,1384.00,5,2,10,10,2,8,6,21,50387.0,72590.0,50736.0,50387.0,50387.0,50387.0,1,22203.0
83354,206.00,1610.00,5,2,10,10,2,8,6,21,70310.0,70115.0,70335.0,70310.0,69812.0,70310.0,0,0.0
83355,154.00,1462.00,5,2,10,10,2,8,6,21,93594.0,67385.0,102352.0,93594.0,93586.0,93594.0,2,8758.0
83356,216.00,1655.00,5,2,10,10,2,8,6,21,116634.0,104630.0,115685.0,116634.0,116136.0,116634.0,0,0.0
83357,187.00,1509.00,5,2,10,10,2,8,6,21,41981.0,98683.0,37280.0,41981.0,39242.0,41981.0,1,56702.0
83358,187.00,1509.00,5,2,10,10,2,8,6,21,98379.0,87369.0,103105.0,98379.0,100244.0,98379.0,2,4726.0
83359,154.00,1391.00,5,2,10,10,2,8,6,21,64625.0,94036.0,64647.0,64625.0,64625.0,64625.0,1,29411.0
83360,206.00,1613.00,5,2,10,10,2,8,6,21,102606.0,62691.0,117645.0,102606.0,102105.0,102606.0,2,15039.0
83361,154.00,1384.00,5,2,10,10,2,8,6,21,75326.0,78517.0,67385.0,75326.0,75326.0,75326.0,1,3191.0
83362,206.00,1622.00,5,2,10,10,2,8,6,21,96880.0,53776.0,91506.0,96880.0,96383.0,96880.0,0,0.0
83363,154.00,1403.00,5,2,10,10,2,8,6,21,64099.0,98235.0,56085.0,64099.0,64092.0,64099.0,1,34136.0
83364,206.00,1613.00,5,2,10,10,2,8,6,21,107749.0,100188.0,94604.0,107749.0,107248.0,107749.0,0,0.0
83365,206.00,1681.00,5,2,10,10,2,8,6,21,90872.0,88887.0,89371.0,90872.0,90373.0,90872.0,0,0.0
83366,154.00,1384.00,5,2,10,10,2,8,6,21,55919.0,100361.0,69542.0,55919.0,55919.0,55919.0,1,44442.0
83367,154.00,1384.00,5,2,10,10,2,8,6,21,55421.0,54509.0,59216.0,55421.0,55421.0,55421.0,2,3795.0
83368,206.00,1613.00,5,2,10,10,2,8,6,21,62420.0,48047.0,53992.0,62420.0,61922.0,62420.0,0,0.0
83369,154.00,1394.00,5,2,10,10,2,8,6,21,48199.0,51417.0,67062.0,48199.0,48199.0,48199.0,2,18863.0
83370,206.00,1613.00,5,2,10,10,2,8,6,21,122445.0,77096.0,114702.0,122445.0,121947.0,122445.0,0,0.0
83371,154.00,1388.00,5,2,10,10,2,8,6,21,40473.0,68251.0,39282.0,40473.0,40473.0,40473.0,1,27778.0
83372,206.00,1603.00,5,2,10,10,2,8,6,21,90979.0,86409.0,91643.0,90979.0,90480.0,90979.0,2,664.0
83373,206.00,1606.00,5,2,10,10,2,8,6,21,131293.0,130402.0,125546.0,131259.0,130792.0,131293.0,0,0.0
83374,216.00,1674.00,5,2,10,10,2,8,6,21,94225.0,103935.0,116666.0,94225.0,93729.0,94225.0,2,22441.0
83375,154.00,1384.00,5,2,10,10,2,8,6,21,95276.0,87391.0,79422.0,95276.0,95276.0,95276.0,0,0.0
83376,187.00,1516.00,5,2,10,10,2,8,6,21,116159.0,78490.0,112853.0,116159.0,110219.0,116159.0,0,0.0
83377,206.00,1603.00,5,2,10,10,2,8,6,21,75942.0,86314.0,97564.0,75942.0,75441.0,75942.0,2,21622.0
83378,187.00,1667.00,5,2,10,10,2,8,6,21,112528.0,93742.0,76748.0,112528.0,122832.0,112528.0,4,10304.0
83379,154.00,1384.00,5,2,10,10,2,8,6,21,69433.0,88328.0,65354.0,69433.0,69433.0,69433.0,1,18895.0
83380,187.00,1515.00,5,2,10,10,2,8,6,21,62173.0,36149.0,69943.0,62173.0,53481.0,62173.0,2,7770.0
83381,187.00,1519.00,5,2,10,10,2,8,6,21,55142.0,131404.0,68242.0,55142.0,60367.0,55142.0,1,76262.0
83382,154.00,1384.00,5,2,10,10,2,8,6,21,75994.0,63672.0,73931.0,75994.0,75994.0,75994.0,0,0.0
83383,216.00,1550.00,5,1,11,10,2,8,6,21,101096.0,105465.0,106827.0,101084.0,100546.0,101096.0,2,5731.0
83384,154.00,1384.00,5,2,10,10,2,8,6,21,75635.0,62787.0,67508.0,75635.0,75635.0,75635.0,0,0.0
83385,187.00,1516.00,5,2,10,10,2,8,6,21,45401.0,70608.0,36419.0,45401.0,35984.0,45401.0,1,25207.0
83386,206.00,1603.00,4,2,11,10,2,8,6,21,72032.0,65183.0,57810.0,72032.0,71433.0,72032.0,0,0.0
83387,216.00,1662.00,5,2,10,10,2,8,6,21,123871.0,46327.0,120785.0,123871.0,123372.0,123871.0,0,0.0
83388,154.00,1273.00,5,1,11,10,2,8,6,21,93760.0,79171.0,37167.0,93760.0,93760.0,93760.0,0,0.0
83389,206.00,1603.00,5,2,10,10,2,8,6,21,101842.0,110601.0,80242.0,101842.0,101344.0,101842.0,1,8759.0
83390,187.00,1519.00,5,2,10,10,2,8,6,21,71330.0,70579.0,38760.0,71330.0,71775.0,71330.0,4,445.0
83391,187.00,1667.00,5,2,10,10,2,8,6,21,83703.0,120964.0,82954.0,83703.0,83305.0,83703.0,1,37261.0
83392,187.00,1667.00,5,2,10,10,2,8,6,21,91539.0,32877.0,90902.0,91539.0,107982.0,91539.0,4,16443.0
83393,154.00,1391.00,5,2,10,10,2,8,6,21,74760.0,86561.0,71678.0,74760.0,74760.0,74760.0,1,11801.0
83394,187.00,1516.00,5,2,10,10,2,8,6,21,38676.0,53529.0,41398.0,38682.0,46027.0,38676.0,1,14853.0
83395,187.00,1519.00,5,2,10,10,2,8,6,21,90007.0,90082.0,72739.0,90007.0,69760.0,90007.0,1,75.0
83396,154.00,1384.00,5,2,10,10,2,8,6,21,68854.0,67246.0,71897.0,68854.0,68854.0,68854.0,2,3043.0
83397,206.00,1622.00,5,2,10,10,2,8,6,21,66219.0,68609.0,57252.0,66219.0,65722.0,66219.0,1,2390.0
83398,154.00,1403.00,5,2,10,10,2,8,6,21,27605.0,79834.0,25471.0,27605.0,27598.0,27605.0,1,52229.0
83399,154.00,1384.00,5,2,10,10,2,8,6,21,32099.0,28278.0,34301.0,32099.0,32099.0,32099.0,2,2202.0
83400,216.00,1665.00,5,2,10,10,2,8,6,21,84204.0,78248.0,85517.0,84204.0,83705.0,84204.0,2,1313.0
83401,154.00,1384.00,5,2,10,10,2,8,6,21,72477.0,75272.0,76022.0,72477.0,72477.0,72477.0,2,3545.0
83402,187.00,1509.00,5,2,10,10,2,8,6,21,74973.0,74469.0,78263.0,74973.0,71610.0,74973.0,2,3290.0
83403,216.00,1655.00,5,2,10,10,2,8,6,21,127092.0,113027.0,118914.0,127092.0,126591.0,127092.0,0,0.0
83404,154.00,1542.00,5,2,10,10,2,8,6,21,84297.0,83796.0,70931.0,84297.0,84297.0,84297.0,0,0.0
83405,216.00,1662.00,5,2,10,10,2,8,6,21,109068.0,72684.0,128280.0,109068.0,108569.0,109068.0,2,19212.0
83406,154.00,1542.00,5,2,10,10,2,8,6,21,87664.0,62457.0,51953.0,87664.0,87664.0,87664.0,0,0.0
83407,154.00,1462.00,5,2,10,10,2,8,6,21,64932.0,67146.0,63912.0,64932.0,64924.0,64932.0,1,2214.0
83408,206.00,1603.00,5,2,10,10,2,8,6,21,68461.0,79684.0,90953.0,68461.0,67960.0,68461.0,2,22492.0
83409,206.00,1612.00,5,2,10,10,2,8,6,21,102519.0,120585.0,115143.0,102519.0,101991.0,102519.0,1,18066.0
83410,187.00,1509.00,5,2,10,10,2,8,6,21,42074.0,77641.0,41754.0,42074.0,35222.0,42074.0,1,35567.0
