seed,p_milk,cash,cow_count,shed_wheat,hands,quads,score_0,score_1,score_2,score_3,score_4,best_n,gain_vs_base4
42664,206.00,1610.00,5,10,10,2,79360.0,79274.0,78773.0,79366.0,79366.0,4,0.0
42665,187.00,1509.00,5,10,10,2,126115.0,129019.0,112866.0,126115.0,126115.0,1,2904.0
42666,216.00,1655.00,5,10,10,2,136219.0,137369.0,136870.0,136219.0,136216.0,1,1153.0
42667,154.00,1551.00,5,10,10,2,50839.0,56313.0,56313.0,50849.0,50849.0,1,5464.0
42668,154.00,1394.00,5,10,10,2,69308.0,78109.0,78109.0,69306.0,69308.0,1,8801.0
42669,206.00,1681.00,5,10,10,2,76525.0,81931.0,81430.0,76516.0,76516.0,1,5415.0
42670,206.00,1613.00,5,10,10,2,94089.0,95498.0,94972.0,94105.0,94105.0,1,1393.0
42671,206.00,1603.00,5,10,10,2,102114.0,99090.0,98589.0,102117.0,102117.0,4,0.0
42672,154.00,1551.00,5,10,10,2,55206.0,60574.0,60574.0,55206.0,55212.0,1,5362.0
42673,187.00,1519.00,5,10,10,2,57866.0,57309.0,39761.0,57866.0,57866.0,4,0.0
42674,154.00,1384.00,5,10,10,2,89244.0,70133.0,70133.0,89244.0,89244.0,4,0.0
42675,187.00,1667.00,5,10,10,2,63251.0,68900.0,75575.0,63257.0,63257.0,2,12318.0
42676,206.00,1603.00,5,10,10,2,105134.0,106344.0,105843.0,105134.0,105134.0,1,1210.0
42677,154.00,1384.00,5,10,10,2,93185.0,80996.0,80996.0,93185.0,93185.0,4,0.0
42678,154.00,1394.00,5,10,10,2,75120.0,59135.0,59135.0,75120.0,75119.0,4,0.0
42679,206.00,1681.00,5,10,10,2,83662.0,89235.0,88690.0,83662.0,83662.0,1,5573.0
42680,206.00,1603.00,5,10,10,2,77292.0,77506.0,77007.0,77292.0,77285.0,1,221.0
42681,187.00,1516.00,5,10,10,2,66268.0,68354.0,71184.0,66268.0,66268.0,2,4916.0
42682,216.00,1655.00,5,10,10,2,95385.0,96410.0,95909.0,95385.0,95385.0,1,1025.0
42683,187.00,1519.00,5,10,10,2,63134.0,62597.0,97461.0,63134.0,63126.0,2,34335.0
42684,154.00,1391.00,5,10,10,2,29317.0,53984.0,53984.0,29303.0,29317.0,1,24667.0
42685,187.00,1667.00,5,10,10,2,104624.0,110961.0,111110.0,104635.0,104624.0,2,6486.0
42686,206.00,1681.00,5,10,10,2,95564.0,101049.0,100516.0,95753.0,95564.0,1,5485.0
42687,154.00,1384.00,5,10,10,2,63823.0,83913.0,83913.0,63823.0,63823.0,1,20090.0
42688,206.00,1613.00,5,10,10,2,127182.0,128148.0,127647.0,127182.0,127182.0,1,966.0
42689,187.00,1516.00,5,10,10,2,107700.0,105482.0,83404.0,107698.0,107700.0,4,0.0
42690,154.00,1384.00,5,10,10,2,46495.0,47545.0,47545.0,46495.0,46495.0,1,1050.0
42691,216.00,1658.00,5,10,10,2,129400.0,128499.0,128003.0,129400.0,129407.0,4,0.0
42692,216.00,1662.00,5,10,10,2,131912.0,134204.0,133660.0,131912.0,131912.0,1,2292.0
42693,216.00,1674.00,5,10,10,2,118057.0,117409.0,116913.0,118046.0,118046.0,0,11.0
42694,206.00,1493.00,4,11,10,2,53391.0,53083.0,52655.0,53391.0,53391.0,4,0.0
42695,154.00,1427.00,5,11,10,2,74022.0,106048.0,76868.0,74022.0,74029.0,1,32019.0
42696,187.00,1518.00,5,10,10,2,126216.0,127034.0,123237.0,126208.0,126216.0,1,818.0
42697,154.00,1394.00,5,10,10,2,56785.0,75362.0,75362.0,56796.0,56796.0,1,18566.0
42698,187.00,1509.00,5,10,10,2,85442.0,86301.0,74059.0,85442.0,85442.0,1,859.0
42699,154.00,1542.00,5,10,10,2,60331.0,72636.0,72636.0,60331.0,60324.0,1,12312.0
42700,154.00,1351.00,4,11,10,2,63173.0,54515.0,54515.0,63173.0,63173.0,4,0.0
42701,187.00,1509.00,5,10,10,2,92963.0,92432.0,109682.0,92968.0,92963.0,2,16719.0
42702,154.00,1394.00,5,10,10,2,63386.0,47961.0,47961.0,63386.0,63384.0,0,2.0
42703,154.00,1388.00,5,10,10,2,79733.0,80161.0,80161.0,79733.0,79733.0,1,428.0
42704,154.00,1384.00,5,10,10,2,82853.0,73730.0,73730.0,82853.0,82853.0,4,0.0
42705,206.00,1610.00,5,10,10,2,57303.0,56987.0,56486.0,57303.0,57303.0,4,0.0
42706,187.00,1509.00,5,10,10,2,58370.0,58194.0,86802.0,58363.0,58370.0,2,28432.0
42707,187.00,1676.00,5,10,10,2,62598.0,68100.0,73843.0,62593.0,62598.0,2,11245.0
42708,187.00,1516.00,5,10,10,2,91811.0,92858.0,86002.0,91811.0,91810.0,1,1048.0
42709,187.00,1667.00,5,10,10,2,138089.0,143435.0,141892.0,138089.0,138095.0,1,5340.0
42710,187.00,1509.00,5,10,10,2,37300.0,36776.0,47429.0,37300.0,37296.0,2,10133.0
42711,154.00,1560.00,5,10,10,2,72036.0,67225.0,67225.0,72043.0,72043.0,4,0.0
42712,206.00,1613.00,5,10,10,2,131356.0,132583.0,132085.0,131345.0,131345.0,1,1238.0
42713,187.00,1398.00,5,11,10,2,76573.0,87759.0,87759.0,76569.0,76569.0,1,11190.0
42714,187.00,1667.00,5,10,10,2,82047.0,87047.0,79921.0,82047.0,82047.0,1,5000.0
42715,187.00,1509.00,5,10,10,2,70530.0,70666.0,55937.0,70530.0,70525.0,1,141.0
42716,154.00,1388.00,5,10,10,2,91951.0,84123.0,84123.0,91958.0,91951.0,3,7.0
42717,154.00,1474.00,5,10,10,2,100568.0,97691.0,97691.0,100568.0,100568.0,4,0.0
42718,154.00,1384.00,4,11,10,2,60385.0,87319.0,87319.0,60387.0,60385.0,1,26934.0
42719,187.00,1519.00,5,10,10,2,44964.0,44472.0,34028.0,44953.0,44953.0,0,11.0
42720,154.00,1394.00,5,10,10,2,47068.0,48897.0,48897.0,47068.0,47068.0,1,1829.0
42721,206.00,1603.00,5,10,10,2,39711.0,39114.0,38616.0,39719.0,39719.0,4,0.0
42722,154.00,1384.00,5,10,10,2,57708.0,61484.0,61484.0,57708.0,57708.0,1,3776.0
42723,187.00,1516.00,5,10,10,2,100691.0,104206.0,93827.0,100691.0,100693.0,1,3513.0
42724,154.00,1384.00,5,10,10,2,48926.0,58680.0,58680.0,48926.0,48926.0,1,9754.0
42725,216.00,1664.00,5,10,10,2,117632.0,117540.0,117044.0,117629.0,117608.0,0,24.0
42726,206.00,1603.00,5,10,10,2,104214.0,104444.0,103945.0,104223.0,104214.0,1,230.0
42727,154.00,1551.00,5,10,10,2,57276.0,57673.0,57673.0,57295.0,57276.0,1,397.0
42728,154.00,1542.00,5,10,10,2,101606.0,100592.0,100592.0,101606.0,101606.0,4,0.0
42729,154.00,1384.00,5,10,10,2,77949.0,47211.0,47211.0,77949.0,77949.0,4,0.0
42730,206.00,1610.00,5,10,10,2,57541.0,57253.0,56754.0,57535.0,57535.0,0,6.0
42731,216.00,1674.00,5,10,10,2,85964.0,85453.0,84952.0,85964.0,85964.0,4,0.0
42732,154.00,1394.00,5,10,10,2,46591.0,46124.0,46124.0,46591.0,46593.0,4,0.0
42733,154.00,1384.00,5,10,10,2,56852.0,57067.0,57067.0,56852.0,56852.0,1,215.0
42734,216.00,1662.00,5,10,10,2,114625.0,114959.0,114460.0,114625.0,114625.0,1,334.0
42735,154.00,1542.00,5,10,10,2,76596.0,94081.0,94081.0,76597.0,76596.0,1,17485.0
42736,216.00,1665.00,5,10,10,2,109571.0,110704.0,110203.0,109571.0,109573.0,1,1131.0
42737,154.00,1394.00,5,10,10,2,57213.0,70876.0,70876.0,57213.0,57213.0,1,13663.0
42738,206.00,1610.00,5,10,10,2,89666.0,90193.0,89692.0,89663.0,89663.0,1,530.0
42739,216.00,1662.00,5,10,10,2,120996.0,121382.0,120883.0,121007.0,121007.0,1,375.0
42740,154.00,1384.00,5,10,10,2,92770.0,79248.0,79248.0,92770.0,92770.0,4,0.0
42741,187.00,1512.00,5,10,10,2,90565.0,90986.0,102422.0,90560.0,90560.0,2,11862.0
42742,187.00,1516.00,5,10,10,2,79076.0,79626.0,102188.0,79076.0,79077.0,2,23111.0
42743,154.00,1551.00,5,10,10,2,62033.0,66258.0,66258.0,62028.0,62033.0,1,4225.0
42744,154.00,1394.00,5,10,10,2,74463.0,76764.0,76764.0,74463.0,74463.0,1,2301.0
42745,216.00,1662.00,5,10,10,2,103959.0,103227.0,102728.0,103948.0,103959.0,4,0.0
42746,187.00,1676.00,5,10,10,2,109638.0,115278.0,111660.0,109623.0,109623.0,1,5655.0
42747,206.00,1610.00,5,10,10,2,83942.0,86392.0,85891.0,83942.0,83942.0,1,2450.0
42748,216.00,1655.00,5,10,10,2,66911.0,66422.0,65921.0,66909.0,66909.0,0,2.0
42749,154.00,1384.00,5,10,10,2,51833.0,62144.0,62144.0,51833.0,51833.0,1,10311.0
42750,187.00,1509.00,5,10,10,2,96698.0,97946.0,103869.0,96698.0,96698.0,2,7171.0
42751,154.00,1394.00,5,10,10,2,65649.0,75185.0,75185.0,65649.0,65650.0,1,9535.0
42752,154.00,1384.00,5,10,10,2,72676.0,71491.0,71491.0,72681.0,72681.0,4,0.0
42753,187.00,1516.00,5,10,10,2,107761.0,109127.0,113038.0,107761.0,107761.0,2,5277.0
42754,187.00,1676.00,5,10,10,2,113741.0,119933.0,113776.0,113741.0,113748.0,1,6185.0
42755,154.00,1384.00,5,10,10,2,67767.0,60714.0,60714.0,67767.0,67767.0,4,0.0
42756,154.00,1384.00,5,10,10,2,79459.0,70437.0,70437.0,79459.0,79459.0,4,0.0
42757,206.00,1693.00,5,10,10,2,89526.0,94820.0,94323.0,89526.0,89526.0,1,5294.0
42758,187.00,1667.00,5,10,10,2,58036.0,63033.0,68582.0,58018.0,58036.0,2,10546.0
42759,187.00,1516.00,5,10,10,2,76638.0,78160.0,95658.0,76637.0,76638.0,2,19020.0
42760,206.00,1603.00,5,10,10,2,38433.0,37683.0,37184.0,38421.0,38433.0,4,0.0
42761,187.00,1513.00,5,10,10,2,57961.0,56101.0,52340.0,57961.0,57961.0,4,0.0
42762,154.00,1384.00,5,10,10,2,63430.0,60617.0,60617.0,63430.0,63430.0,4,0.0
42763,154.00,1384.00,5,10,10,2,85046.0,80724.0,80724.0,85046.0,85046.0,4,0.0
42764,216.00,1662.00,5,10,10,2,117659.0,118388.0,117889.0,117665.0,117665.0,1,723.0
42765,206.00,1603.00,5,10,10,2,96114.0,97985.0,97487.0,96122.0,96114.0,1,1871.0
42766,206.00,1603.00,5,10,10,2,76937.0,76289.0,75788.0,76937.0,76937.0,4,0.0
42767,206.00,1493.00,4,11,10,2,54801.0,54444.0,54009.0,54801.0,54801.0,4,0.0
42768,154.00,1462.00,5,10,10,2,75086.0,74568.0,74560.0,75091.0,75091.0,4,0.0
42769,154.00,1384.00,5,10,10,2,60046.0,60956.0,60956.0,60046.0,60046.0,1,910.0
42770,187.00,1509.00,5,10,10,2,66677.0,65886.0,74335.0,66677.0,66680.0,2,7655.0
42771,154.00,1391.00,5,10,10,2,63330.0,39810.0,39810.0,63338.0,63330.0,3,8.0
42772,154.00,1542.00,5,10,10,2,50517.0,61298.0,61298.0,50509.0,50517.0,1,10781.0
42773,154.00,1384.00,5,10,10,2,90362.0,75670.0,75670.0,90362.0,90362.0,4,0.0
42774,187.00,1509.00,5,10,10,2,87088.0,86326.0,102560.0,87088.0,87088.0,2,15472.0
42775,154.00,1542.00,5,10,10,2,88222.0,100375.0,100375.0,88209.0,88222.0,1,12153.0
42776,154.00,1391.00,5,10,10,2,30988.0,38548.0,38548.0,30988.0,30978.0,1,7570.0
42777,216.00,1655.00,5,10,10,2,94563.0,96076.0,95577.0,94563.0,94556.0,1,1520.0
42778,206.00,1603.00,5,10,10,2,118475.0,119513.0,119015.0,118475.0,118475.0,1,1038.0
42779,154.00,1560.00,5,10,10,2,67277.0,75721.0,75721.0,67294.0,67294.0,1,8427.0
42780,206.00,1613.00,5,10,10,2,72646.0,72487.0,71989.0,72656.0,72656.0,4,0.0
42781,187.00,1509.00,5,10,10,2,45767.0,45286.0,50167.0,45763.0,45767.0,2,4400.0
42782,187.00,1519.00,5,10,10,2,62523.0,62023.0,39182.0,62523.0,62523.0,4,0.0
42783,187.00,1509.00,5,10,10,2,93462.0,94422.0,109494.0,93462.0,93460.0,2,16034.0
42784,206.00,1610.00,5,10,10,2,105534.0,104533.0,104034.0,105526.0,105526.0,0,8.0
42785,187.00,1516.00,5,10,10,2,119499.0,120179.0,80738.0,119499.0,119499.0,1,680.0
42786,154.00,1542.00,5,10,10,2,68217.0,83910.0,83910.0,68217.0,68210.0,1,15700.0
42787,154.00,1542.00,5,10,10,2,119344.0,81386.0,81386.0,119344.0,119349.0,4,0.0
42788,154.00,1384.00,5,10,10,2,23728.0,35644.0,35644.0,23728.0,23728.0,1,11916.0
42789,216.00,1665.00,5,10,10,2,122615.0,123738.0,123240.0,122630.0,122615.0,1,1123.0
42790,206.00,1613.00,5,10,10,2,73182.0,73019.0,72475.0,73182.0,73182.0,4,0.0
42791,187.00,1667.00,5,10,10,2,117167.0,123590.0,123189.0,117167.0,117167.0,1,6423.0
42792,154.00,1462.00,5,10,10,2,63033.0,53923.0,53918.0,63033.0,63033.0,4,0.0
42793,187.00,1667.00,5,10,10,2,87184.0,92200.0,90334.0,87177.0,87184.0,1,5016.0
42794,187.00,1516.00,5,10,10,2,117683.0,117880.0,120575.0,117683.0,117683.0,2,2892.0
42795,154.00,1384.00,5,10,10,2,72029.0,55790.0,55790.0,72029.0,72029.0,4,0.0
42796,154.00,1384.00,5,10,10,2,98234.0,71901.0,71901.0,98262.0,98262.0,4,0.0
42797,187.00,1528.00,5,10,10,2,60381.0,63501.0,66364.0,60381.0,60381.0,2,5983.0
42798,154.00,1394.00,5,10,10,2,52966.0,71681.0,71681.0,52962.0,52966.0,1,18715.0
42799,154.00,1384.00,5,10,10,2,80077.0,72085.0,72085.0,80077.0,80077.0,4,0.0
42800,187.00,1519.00,5,10,10,2,34754.0,34199.0,36095.0,34768.0,34754.0,2,1341.0
42801,154.00,1391.00,5,10,10,2,60030.0,66152.0,66152.0,60019.0,60019.0,1,6133.0
42802,154.00,1394.00,5,10,10,2,44277.0,34785.0,34785.0,44277.0,44277.0,4,0.0
42803,206.00,1681.00,5,10,10,2,103402.0,107829.0,107330.0,103407.0,103407.0,1,4422.0
42804,216.00,1662.00,5,10,10,2,118621.0,118904.0,118403.0,118621.0,118621.0,1,283.0
42805,206.00,1610.00,5,10,10,2,82016.0,84079.0,83578.0,82024.0,82024.0,1,2055.0
42806,206.00,1603.00,5,10,10,2,76775.0,76515.0,76038.0,76775.0,76775.0,4,0.0
42807,216.00,1655.00,5,10,10,2,103321.0,105184.0,104683.0,103321.0,103321.0,1,1863.0
42808,187.00,1509.00,5,10,10,2,101143.0,100045.0,82346.0,101140.0,101143.0,4,0.0
42809,154.00,1403.00,5,10,10,2,36025.0,29261.0,28957.0,36027.0,36027.0,4,0.0
42810,206.00,1603.00,5,10,10,2,71483.0,71339.0,70838.0,71483.0,71483.0,4,0.0
42811,187.00,1516.00,5,10,10,2,86401.0,87368.0,81054.0,86411.0,86401.0,1,967.0
42812,187.00,1519.00,5,10,10,2,83628.0,87809.0,87128.0,83642.0,83628.0,1,4181.0
42813,216.00,1662.00,5,10,10,2,131095.0,131914.0,131413.0,131100.0,131095.0,1,819.0
42814,187.00,1516.00,5,10,10,2,80438.0,81209.0,83639.0,80434.0,80438.0,2,3201.0
42815,154.00,1394.00,5,10,10,2,61575.0,58161.0,58161.0,61575.0,61579.0,4,0.0
42816,154.00,1403.00,5,10,10,2,56274.0,55497.0,55490.0,56274.0,56274.0,4,0.0
42817,187.00,1509.00,5,10,10,2,78996.0,81101.0,73535.0,78986.0,78996.0,1,2105.0
42818,206.00,1603.00,5,10,10,2,89654.0,90097.0,89596.0,89659.0,89659.0,1,438.0
42819,216.00,1655.00,5,10,10,2,121608.0,122257.0,121756.0,121608.0,121608.0,1,649.0
42820,154.00,1391.00,5,10,10,2,62260.0,75753.0,75753.0,62255.0,62260.0,1,13493.0
42821,216.00,1550.00,5,11,10,2,116313.0,115781.0,115236.0,116316.0,116316.0,4,0.0
42822,154.00,1542.00,5,10,10,2,85001.0,100422.0,100422.0,85001.0,85001.0,1,15421.0
42823,206.00,1603.00,5,10,10,2,82106.0,81487.0,80989.0,82106.0,82106.0,4,0.0
42824,187.00,1509.00,5,10,10,2,108374.0,106536.0,109614.0,108374.0,108374.0,2,1240.0
42825,187.00,1509.00,5,10,10,2,92189.0,92887.0,80522.0,92190.0,92189.0,1,698.0
42826,187.00,1509.00,5,10,10,2,64017.0,63774.0,78334.0,64019.0,64017.0,2,14317.0
42827,154.00,1394.00,5,10,10,2,58119.0,41190.0,41190.0,58112.0,58112.0,0,7.0
42828,154.00,1280.00,4,11,10,2,44530.0,48820.0,48820.0,44527.0,44530.0,1,4290.0
42829,187.00,1516.00,5,10,10,2,113667.0,114294.0,122360.0,113667.0,113665.0,2,8695.0
42830,187.00,1509.00,5,10,10,2,93969.0,93330.0,85470.0,93969.0,93960.0,0,9.0
42831,154.00,1391.00,5,10,10,2,46165.0,44423.0,44423.0,46165.0,46165.0,4,0.0
42832,187.00,1398.00,5,11,10,2,70324.0,70289.0,70289.0,70317.0,70317.0,0,7.0
42833,154.00,1542.00,5,10,10,2,55377.0,62953.0,62953.0,55377.0,55382.0,1,7571.0
42834,206.00,1603.00,5,10,10,2,81888.0,81736.0,81235.0,81892.0,81888.0,3,4.0
42835,154.00,1384.00,5,10,10,2,45759.0,36960.0,36960.0,45759.0,45759.0,4,0.0
42836,216.00,1662.00,5,10,10,2,103541.0,102748.0,102253.0,103558.0,103558.0,4,0.0
42837,154.00,1391.00,5,10,10,2,29583.0,39274.0,39274.0,29628.0,29595.0,1,9679.0
42838,154.00,1542.00,5,10,10,2,87465.0,77874.0,77874.0,87465.0,87465.0,4,0.0
42839,206.00,1684.00,5,10,10,2,73899.0,79345.0,78845.0,73931.0,73931.0,1,5414.0
42840,216.00,1662.00,5,10,10,2,111118.0,108578.0,108080.0,111114.0,111118.0,4,0.0
42841,216.00,1655.00,5,10,10,2,103916.0,103321.0,102780.0,103916.0,103885.0,0,31.0
42842,206.00,1603.00,5,10,10,2,53932.0,53301.0,52800.0,53932.0,53927.0,0,5.0
42843,187.00,1519.00,5,10,10,2,82816.0,82413.0,78491.0,82816.0,82808.0,0,8.0
42844,154.00,1394.00,5,10,10,2,48913.0,47064.0,47064.0,48917.0,48917.0,4,0.0
42845,206.00,1610.00,5,10,10,2,65189.0,64784.0,64245.0,65216.0,65216.0,4,0.0
42846,206.00,1681.00,5,10,10,2,69529.0,75277.0,74779.0,69541.0,69529.0,1,5748.0
42847,206.00,1610.00,5,10,10,2,73420.0,73326.0,72828.0,73427.0,73427.0,4,0.0
42848,206.00,1603.00,5,10,10,2,59611.0,58979.0,58481.0,59611.0,59611.0,4,0.0
42849,216.00,1655.00,5,10,10,2,120083.0,120929.0,120431.0,120083.0,120073.0,1,856.0
42850,216.00,1665.00,5,10,10,2,115430.0,120310.0,119785.0,115449.0,115430.0,1,4880.0
42851,206.00,1606.00,5,10,10,2,121855.0,121456.0,120958.0,121831.0,121831.0,0,24.0
42852,154.00,1474.00,5,10,10,2,51950.0,55064.0,55064.0,51950.0,51944.0,1,3120.0
42853,154.00,1384.00,5,10,10,2,76600.0,71607.0,71607.0,76600.0,76600.0,4,0.0
42854,206.00,1681.00,5,10,10,2,83173.0,87574.0,87073.0,83173.0,83173.0,1,4401.0
42855,216.00,1674.00,5,10,10,2,91411.0,90941.0,90440.0,91410.0,91411.0,4,0.0
42856,154.00,1462.00,5,10,10,2,119239.0,110315.0,110535.0,119239.0,119239.0,4,0.0
42857,216.00,1655.00,5,10,10,2,110112.0,107437.0,106938.0,110107.0,110112.0,4,0.0
42858,216.00,1550.00,5,11,10,2,115660.0,115120.0,114580.0,115660.0,115669.0,4,0.0
42859,206.00,1603.00,5,10,10,2,104814.0,104907.0,104406.0,104820.0,104814.0,1,93.0
42860,154.00,1462.00,5,10,10,2,78936.0,101226.0,101445.0,78936.0,78936.0,2,22509.0
42861,187.00,1528.00,5,10,10,2,75173.0,75484.0,62775.0,75173.0,75173.0,1,311.0
42862,154.00,1394.00,5,10,10,2,26241.0,42604.0,42604.0,26257.0,26202.0,1,16402.0
42863,206.00,1603.00,5,10,10,2,84793.0,88858.0,88360.0,84786.0,84786.0,1,4072.0
42864,187.00,1338.00,3,12,10,2,91944.0,89352.0,89339.0,91792.0,91792.0,0,152.0
42865,154.00,1384.00,5,10,10,2,85181.0,62068.0,62068.0,85181.0,85181.0,4,0.0
42866,206.00,1607.00,5,10,10,2,106978.0,106875.0,106380.0,106972.0,106978.0,4,0.0
42867,154.00,1542.00,5,10,10,2,65763.0,83739.0,83739.0,65752.0,65763.0,1,17976.0
42868,154.00,1462.00,5,10,10,2,86578.0,92229.0,92480.0,86578.0,86573.0,2,5907.0
42869,216.00,1655.00,5,10,10,2,119879.0,120554.0,120056.0,119879.0,119879.0,1,675.0
42870,206.00,1681.00,5,10,10,2,73763.0,78230.0,77729.0,73763.0,73763.0,1,4467.0
42871,154.00,1542.00,5,10,10,2,69716.0,73561.0,73561.0,69716.0,69716.0,1,3845.0
42872,154.00,1542.00,5,10,10,2,53100.0,59423.0,59423.0,53100.0,53100.0,1,6323.0
42873,206.00,1681.00,5,10,10,2,93452.0,98370.0,97904.0,93452.0,93452.0,1,4918.0
42874,206.00,1603.00,5,10,10,2,103031.0,107558.0,107059.0,103035.0,103035.0,1,4523.0
42875,187.00,1509.00,5,10,10,2,78014.0,77182.0,82901.0,78011.0,78014.0,2,4887.0
42876,206.00,1603.00,5,10,10,2,83410.0,84216.0,83715.0,83410.0,83411.0,1,805.0
42877,154.00,1462.00,5,10,10,2,80098.0,91669.0,91923.0,80098.0,80098.0,2,11825.0
42878,154.00,1462.00,5,10,10,2,57214.0,52979.0,52971.0,57212.0,57214.0,4,0.0
42879,154.00,1560.00,5,10,10,2,51506.0,57014.0,57014.0,51495.0,51506.0,1,5508.0
42880,154.00,1403.00,5,10,10,2,24216.0,38086.0,38079.0,24216.0,24202.0,1,13884.0
42881,206.00,1681.00,5,10,10,2,119229.0,124174.0,123673.0,119229.0,119229.0,1,4945.0
42882,154.00,1384.00,5,10,10,2,86801.0,77219.0,77219.0,86801.0,86801.0,4,0.0
42883,154.00,1462.00,5,10,10,2,88752.0,90899.0,91123.0,88752.0,88738.0,2,2385.0
42884,206.00,1603.00,5,10,10,2,62408.0,59123.0,58622.0,62408.0,62411.0,4,0.0
42885,216.00,1664.00,5,10,10,2,100754.0,100292.0,99798.0,100722.0,100726.0,0,28.0
42886,216.00,1655.00,5,10,10,2,97237.0,96648.0,96147.0,97234.0,97237.0,4,0.0
42887,216.00,1655.00,5,10,10,2,106643.0,105633.0,105132.0,106643.0,106640.0,0,3.0
42888,206.00,1617.00,5,10,10,2,47395.0,46303.0,45808.0,47378.0,47411.0,4,0.0
42889,187.00,1667.00,5,10,10,2,74820.0,80260.0,66732.0,74825.0,74825.0,1,5435.0
42890,154.00,1394.00,5,10,10,2,52609.0,39537.0,39537.0,52613.0,52609.0,3,4.0
42891,154.00,1384.00,4,11,10,2,36783.0,58773.0,58773.0,36783.0,36783.0,1,21990.0
42892,206.00,1603.00,5,10,10,2,86444.0,86020.0,85519.0,86441.0,86444.0,4,0.0
42893,154.00,1384.00,5,10,10,2,73583.0,79408.0,79408.0,73583.0,73583.0,1,5825.0
42894,187.00,1528.00,5,10,10,2,52239.0,49560.0,49609.0,52235.0,52235.0,0,4.0
42895,154.00,1384.00,5,10,10,2,84479.0,77500.0,77500.0,84479.0,84479.0,4,0.0
42896,187.00,1509.00,5,10,10,2,111937.0,112832.0,94677.0,111937.0,111937.0,1,895.0
42897,206.00,1681.00,5,10,10,2,96606.0,100960.0,100461.0,96606.0,96606.0,1,4354.0
42898,187.00,1509.00,5,10,10,2,76566.0,75912.0,66663.0,76560.0,76566.0,4,0.0
42899,154.00,1384.00,5,10,10,2,50092.0,35459.0,35459.0,50092.0,50092.0,4,0.0
42900,154.00,1474.00,5,10,10,2,106922.0,77631.0,77631.0,106922.0,106922.0,4,0.0
42901,187.00,1509.00,5,10,10,2,80294.0,79780.0,70482.0,80294.0,80294.0,4,0.0
42902,154.00,1384.00,5,10,10,2,74740.0,62497.0,62497.0,74740.0,74740.0,4,0.0
42903,154.00,1394.00,5,10,10,2,45819.0,53478.0,53478.0,45819.0,45825.0,1,7653.0
42904,216.00,1544.00,5,11,10,2,119285.0,118746.0,118271.0,119281.0,119281.0,0,4.0
42905,216.00,1655.00,5,10,10,2,84955.0,84380.0,83882.0,84955.0,84963.0,4,0.0
42906,216.00,1655.00,5,10,10,2,85858.0,85060.0,84559.0,85861.0,85858.0,3,3.0
42907,154.00,1474.00,5,10,10,2,64880.0,79238.0,79238.0,64880.0,64885.0,1,14353.0
42908,154.00,1403.00,5,10,10,2,40234.0,37064.0,40707.0,40237.0,40237.0,2,470.0
42909,206.00,1603.00,5,10,10,2,77211.0,76574.0,76076.0,77222.0,77211.0,3,11.0
42910,187.00,1516.00,5,10,10,2,65410.0,65317.0,93560.0,65409.0,65410.0,2,28150.0
42911,206.00,1610.00,5,10,10,2,84043.0,86917.0,86416.0,84041.0,84043.0,1,2874.0
42912,187.00,1441.00,4,11,10,2,67024.0,94386.0,56145.0,67024.0,67024.0,1,27362.0
42913,206.00,1610.00,5,10,10,2,90544.0,92406.0,91908.0,90555.0,90555.0,1,1851.0
42914,187.00,1513.00,5,10,10,2,55363.0,54851.0,34963.0,55360.0,55360.0,0,3.0
42915,187.00,1516.00,5,10,10,2,62748.0,64439.0,79657.0,62748.0,62748.0,2,16909.0
42916,187.00,1516.00,5,10,10,2,93598.0,92939.0,85508.0,93598.0,93598.0,4,0.0
42917,154.00,1462.00,5,10,10,2,77174.0,92716.0,92955.0,77178.0,77174.0,2,15781.0
42918,154.00,1384.00,5,10,10,2,43755.0,46874.0,46874.0,43755.0,43755.0,1,3119.0
42919,154.00,1384.00,5,10,10,2,92568.0,70830.0,70830.0,92568.0,92568.0,4,0.0
42920,206.00,1613.00,5,10,10,2,87271.0,88053.0,87555.0,87271.0,87278.0,1,775.0
42921,154.00,1560.00,5,10,10,2,48584.0,54527.0,54527.0,48584.0,48584.0,1,5943.0
42922,187.00,1516.00,5,10,10,2,96833.0,101460.0,117969.0,96833.0,96833.0,2,21136.0
42923,187.00,1519.00,5,10,10,2,77840.0,78645.0,87189.0,77840.0,77843.0,2,9346.0
42924,154.00,1542.00,5,10,10,2,89710.0,100569.0,100569.0,89702.0,89702.0,1,10867.0
42925,187.00,1518.00,5,10,10,2,122475.0,123259.0,115031.0,122472.0,122475.0,1,784.0
42926,154.00,1551.00,5,10,10,2,50387.0,54688.0,54688.0,50369.0,50387.0,1,4301.0
42927,206.00,1603.00,5,10,10,2,111981.0,111602.0,111101.0,111981.0,111981.0,4,0.0
42928,154.00,1384.00,5,10,10,2,46685.0,50014.0,50014.0,46685.0,46685.0,1,3329.0
42929,154.00,1384.00,5,10,10,2,62042.0,76007.0,76007.0,62042.0,62042.0,1,13965.0
42930,206.00,1603.00,5,10,10,2,72137.0,76987.0,76486.0,72143.0,72137.0,1,4850.0
42931,154.00,1384.00,5,10,10,2,82891.0,60039.0,60039.0,82891.0,82891.0,4,0.0
42932,154.00,1542.00,5,10,10,2,67927.0,64489.0,64489.0,67929.0,67929.0,4,0.0
42933,154.00,1384.00,5,10,10,2,68358.0,71681.0,71681.0,68358.0,68358.0,1,3323.0
