seed,opp_type,p_milk,cash,cows,sheep,shed_wheat,hands,quads,day,unwatered,mature,opp_cash,opp_cows,opp_sheep,opp_quads,opp_workers,opp_straws,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,best_a,gain_vs_a0,alpha_label
175052,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,52049.0,105471.0,48659.0,52049.0,71665.0,52049.0,1,53422.0,2
175053,1,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,77747.0,33334.0,87484.0,77747.0,76566.0,77747.0,2,9737.0,2
175054,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,112301.0,111798.0,113474.0,112301.0,111800.0,112301.0,2,1173.0,1
175055,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,91722.0,80223.0,103048.0,91722.0,94932.0,91722.0,2,11326.0,2
175056,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,99930.0,98490.0,94637.0,99930.0,92047.0,99930.0,0,0.0,0
175057,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,76032.0,50270.0,56003.0,76032.0,76026.0,76032.0,0,0.0,0
175058,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,65317.0,73311.0,73220.0,65317.0,64819.0,65317.0,1,7994.0,2
175059,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,95741.0,66082.0,100553.0,95741.0,95240.0,95741.0,2,4812.0,2
175060,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,85180.0,67611.0,78837.0,85180.0,84679.0,85180.0,0,0.0,0
175061,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,99347.0,81506.0,97474.0,99347.0,96771.0,99347.0,0,0.0,0
175062,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,129252.0,138118.0,134479.0,129252.0,128754.0,129252.0,1,8866.0,2
175063,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,58487.0,46570.0,49839.0,58487.0,43524.0,58487.0,0,0.0,0
175064,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,108802.0,96165.0,104156.0,108802.0,108303.0,108802.0,0,0.0,0
175065,1,154.00,1464.00,5,2,10,10,2,8,6,21,1351.00,4,2,2,10,6,66311.0,69711.0,82444.0,66311.0,66304.0,66311.0,2,16133.0,2
175066,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,42147.0,59365.0,41427.0,42147.0,42147.0,42147.0,1,17218.0,2
175067,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,99637.0,106157.0,68804.0,99637.0,99139.0,99637.0,1,6520.0,2
175068,1,154.00,1477.00,5,2,10,10,2,8,6,21,1358.00,4,2,2,10,6,48771.0,51428.0,52935.0,48771.0,48771.0,48771.0,2,4164.0,2
175069,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,40600.0,89495.0,69352.0,40600.0,40600.0,40600.0,1,48895.0,2
175070,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,81977.0,81469.0,87518.0,81977.0,87923.0,81977.0,4,5946.0,2
175071,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,53394.0,117084.0,40676.0,53394.0,53394.0,53394.0,1,63690.0,2
175072,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,92437.0,91962.0,81306.0,92437.0,91939.0,92437.0,0,0.0,0
175073,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,70797.0,40217.0,107831.0,70797.0,70346.0,70797.0,2,37034.0,2
175074,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,69157.0,79426.0,66617.0,69157.0,69157.0,69157.0,1,10269.0,2
175075,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,41194.0,71769.0,42608.0,41194.0,41194.0,41194.0,1,30575.0,2
175076,1,216.00,1668.00,5,2,10,10,2,8,6,21,1551.00,4,2,2,10,6,96643.0,74343.0,73114.0,96610.0,96072.0,96643.0,0,0.0,0
175077,1,206.00,1493.00,4,2,11,10,2,8,6,21,1606.00,5,2,2,10,6,112266.0,112026.0,91515.0,112260.0,111729.0,112266.0,0,0.0,0
175078,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,57671.0,104603.0,62048.0,57671.0,57671.0,57671.0,1,46932.0,2
175079,1,216.00,1664.00,5,2,10,10,2,8,6,21,1551.00,4,2,2,10,6,130966.0,102892.0,123073.0,130933.0,130466.0,130966.0,0,0.0,0
175080,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,82178.0,86910.0,75181.0,82178.0,81677.0,82178.0,1,4732.0,2
175081,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,53978.0,71660.0,52934.0,53952.0,86480.0,53978.0,4,32502.0,2
175082,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,76777.0,59293.0,79020.0,76777.0,76777.0,76777.0,2,2243.0,2
175083,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,85816.0,88952.0,95978.0,85816.0,85816.0,85816.0,2,10162.0,2
175084,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,65754.0,131264.0,64861.0,65754.0,65747.0,65754.0,1,65510.0,2
175085,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,57806.0,121047.0,62379.0,57806.0,57806.0,57806.0,1,63241.0,2
175086,1,154.00,1279.00,5,1,11,10,2,8,6,21,1394.00,5,2,2,10,6,63983.0,64499.0,63623.0,63983.0,63983.0,63983.0,1,516.0,1
175087,1,187.00,1670.00,5,2,10,10,2,8,6,21,1553.00,4,2,2,10,6,95311.0,62911.0,94489.0,95311.0,124760.0,95311.0,4,29449.0,2
175088,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,54470.0,32864.0,60534.0,54470.0,54717.0,54470.0,2,6064.0,2
175089,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,122903.0,117677.0,58436.0,122903.0,122408.0,122903.0,0,0.0,0
175090,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,113058.0,75013.0,114553.0,113058.0,112557.0,113058.0,2,1495.0,1
175091,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,63605.0,66258.0,78293.0,63605.0,63605.0,63605.0,2,14688.0,2
175092,1,216.00,1550.00,5,1,11,10,2,8,6,21,1669.00,5,2,2,10,6,108638.0,114970.0,107364.0,108638.0,108101.0,108638.0,1,6332.0,2
175093,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,151795.0,124689.0,124558.0,151795.0,151294.0,151795.0,0,0.0,0
175094,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,60644.0,60140.0,76245.0,60644.0,83493.0,60644.0,4,22849.0,2
175095,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,77402.0,79627.0,93643.0,77402.0,67583.0,77402.0,2,16241.0,2
175096,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,48981.0,70548.0,60294.0,48981.0,48981.0,48981.0,1,21567.0,2
175097,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,36246.0,71056.0,60103.0,36246.0,36246.0,36246.0,1,34810.0,2
175098,1,206.00,1492.00,5,1,11,10,2,8,6,21,1607.00,5,2,2,10,6,124787.0,100287.0,107372.0,124787.0,121313.0,124787.0,0,0.0,0
175099,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,59268.0,89662.0,63624.0,59268.0,59268.0,59268.0,1,30394.0,2
175100,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,85637.0,103672.0,101568.0,85637.0,85138.0,85637.0,1,18035.0,2
175101,1,154.00,1277.00,4,2,11,10,2,8,6,21,1276.00,5,1,2,10,6,54467.0,27515.0,89354.0,54467.0,54467.0,54467.0,2,34887.0,2
175102,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,63920.0,80224.0,77731.0,63920.0,63920.0,63920.0,1,16304.0,2
175103,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,66738.0,59091.0,76470.0,66738.0,66738.0,66738.0,2,9732.0,2
175104,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,66707.0,100047.0,66252.0,66707.0,66957.0,66707.0,1,33340.0,2
175105,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,58066.0,87992.0,60955.0,58066.0,58066.0,58066.0,1,29926.0,2
175106,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,38972.0,103057.0,57485.0,38972.0,71097.0,38972.0,1,64085.0,2
175107,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,119779.0,60072.0,101499.0,119779.0,119280.0,119779.0,0,0.0,0
175108,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,76286.0,74487.0,92042.0,76286.0,76286.0,76286.0,2,15756.0,2
175109,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,67367.0,29976.0,79732.0,67367.0,66869.0,67367.0,2,12365.0,2
175110,1,187.00,1667.00,5,2,10,10,2,8,6,21,1667.00,5,2,2,10,6,123060.0,142461.0,117167.0,123060.0,116881.0,123060.0,1,19401.0,2
175111,1,154.00,1551.00,5,2,10,10,2,8,6,21,1551.00,5,2,2,10,6,65537.0,131384.0,64183.0,65537.0,65537.0,65537.0,1,65847.0,2
175112,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,101673.0,79859.0,84876.0,101673.0,101175.0,101673.0,0,0.0,0
175113,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,87191.0,78948.0,57411.0,87191.0,87191.0,87191.0,0,0.0,0
175114,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,111970.0,104500.0,118111.0,111970.0,111472.0,111970.0,2,6141.0,2
175115,1,187.00,1404.00,5,1,11,10,2,8,6,21,1519.00,5,2,2,10,6,67514.0,96211.0,73943.0,67514.0,68513.0,67514.0,1,28697.0,2
175116,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,84933.0,122518.0,84899.0,84933.0,84434.0,84933.0,1,37585.0,2
175117,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,82595.0,103687.0,105920.0,82595.0,82094.0,82595.0,2,23325.0,2
175118,1,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,87446.0,87793.0,98618.0,87446.0,86945.0,87446.0,2,11172.0,2
175119,1,187.00,1528.00,5,2,10,10,2,8,6,21,1528.00,5,2,2,10,6,71640.0,43915.0,43863.0,71640.0,76087.0,71640.0,4,4447.0,2
175120,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,86031.0,124702.0,105421.0,86031.0,85530.0,86031.0,1,38671.0,2
175121,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,62594.0,57685.0,51982.0,62594.0,62594.0,62594.0,0,0.0,0
175122,1,154.00,1474.00,5,2,10,10,2,8,6,21,1474.00,5,2,2,10,6,71121.0,52570.0,48194.0,71121.0,71121.0,71121.0,0,0.0,0
175123,1,154.00,1350.00,5,1,11,10,2,8,6,21,1465.00,5,2,2,10,6,63996.0,94559.0,51388.0,63996.0,63996.0,63996.0,1,30563.0,2
175124,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,109406.0,52270.0,100010.0,109406.0,108908.0,109406.0,0,0.0,0
175125,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,116009.0,68369.0,78325.0,116009.0,115511.0,116009.0,0,0.0,0
175126,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,29182.0,58456.0,57116.0,29182.0,29182.0,29182.0,1,29274.0,2
175127,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,90812.0,77538.0,90578.0,90812.0,90314.0,90812.0,0,0.0,0
175128,1,216.00,1550.00,5,1,11,10,2,8,6,21,1669.00,5,2,2,10,6,128223.0,100371.0,119040.0,128223.0,127684.0,128223.0,0,0.0,0
175129,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,71221.0,85443.0,84211.0,71221.0,71221.0,71221.0,1,14222.0,2
175130,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,43653.0,62236.0,34856.0,43653.0,42312.0,43653.0,1,18583.0,2
175131,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,95910.0,90023.0,82949.0,95910.0,95910.0,95910.0,0,0.0,0
175132,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,61968.0,62697.0,75957.0,61968.0,61467.0,61968.0,2,13989.0,2
175133,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,78286.0,64812.0,87087.0,78286.0,78286.0,78286.0,2,8801.0,2
175134,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,82592.0,54791.0,52218.0,82592.0,82592.0,82592.0,0,0.0,0
175135,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,67536.0,51656.0,67923.0,67536.0,82900.0,67536.0,4,15364.0,2
175136,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,58871.0,124613.0,39494.0,58871.0,58871.0,58871.0,1,65742.0,2
175137,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,79583.0,79224.0,39942.0,79583.0,79084.0,79583.0,0,0.0,0
175138,1,206.00,1492.00,4,2,11,10,2,8,6,21,1537.00,4,2,2,10,6,68608.0,76606.0,99309.0,68608.0,68112.0,68608.0,2,30701.0,2
175139,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,76886.0,118351.0,66925.0,76886.0,76886.0,76886.0,1,41465.0,2
175140,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,124498.0,105581.0,139807.0,124498.0,123997.0,124498.0,2,15309.0,2
175141,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,130219.0,74294.0,123753.0,130219.0,129721.0,130219.0,0,0.0,0
175142,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,76543.0,96112.0,46616.0,76543.0,76880.0,76543.0,1,19569.0,2
175143,1,187.00,1519.00,5,2,10,10,2,8,6,21,1519.00,5,2,2,10,6,101697.0,111144.0,96583.0,101697.0,103609.0,101697.0,1,9447.0,2
175144,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,93400.0,69538.0,91525.0,93400.0,93392.0,93400.0,0,0.0,0
175145,1,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,93337.0,128283.0,127273.0,93337.0,92836.0,93337.0,1,34946.0,2
175146,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,95452.0,103753.0,104617.0,95452.0,113537.0,95452.0,4,18085.0,2
175147,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,85290.0,88381.0,99025.0,85290.0,84791.0,85290.0,2,13735.0,2
175148,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,32988.0,72863.0,32711.0,32988.0,32988.0,32988.0,1,39875.0,2
175149,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,38657.0,78534.0,54680.0,38657.0,38159.0,38657.0,1,39877.0,2
175150,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,112316.0,110353.0,75912.0,112316.0,111817.0,112316.0,0,0.0,0
175151,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,69478.0,81533.0,93397.0,69478.0,68979.0,69478.0,2,23919.0,2
175152,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,90079.0,77002.0,69830.0,90079.0,90079.0,90079.0,0,0.0,0
175153,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,78916.0,90589.0,63777.0,78916.0,78417.0,78916.0,1,11673.0,2
175154,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,88334.0,51830.0,105395.0,88334.0,87836.0,88334.0,2,17061.0,2
175155,1,154.00,1403.00,5,2,10,10,2,8,6,21,1403.00,5,2,2,10,6,42183.0,60511.0,43662.0,42183.0,32790.0,42183.0,1,18328.0,2
175156,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,51773.0,72050.0,53141.0,51773.0,51272.0,51773.0,1,20277.0,2
175157,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,103839.0,81885.0,77291.0,103839.0,103338.0,103839.0,0,0.0,0
175158,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,119361.0,50930.0,121960.0,119361.0,121644.0,119361.0,2,2599.0,2
175159,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,76209.0,105172.0,70435.0,76209.0,76209.0,76209.0,1,28963.0,2
175160,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,84504.0,95404.0,80996.0,84504.0,59557.0,84504.0,1,10900.0,2
175161,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,148626.0,105804.0,99423.0,148626.0,148128.0,148626.0,0,0.0,0
175162,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,64835.0,59003.0,69477.0,64835.0,64835.0,64835.0,2,4642.0,2
175163,1,206.00,1626.00,5,2,10,10,2,8,6,21,1505.00,5,1,2,10,6,81705.0,130288.0,108044.0,81705.0,81204.0,81705.0,1,48583.0,2
175164,1,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,127689.0,91436.0,125162.0,127689.0,127188.0,127689.0,0,0.0,0
175165,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,77399.0,83591.0,99377.0,77399.0,76900.0,77399.0,2,21978.0,2
175166,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,76081.0,82653.0,77261.0,76081.0,72776.0,76081.0,1,6572.0,2
175167,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,77547.0,98870.0,60938.0,77547.0,77046.0,77547.0,1,21323.0,2
175168,1,216.00,1662.00,5,2,10,10,2,8,6,21,1662.00,5,2,2,10,6,112317.0,55072.0,79857.0,112317.0,111819.0,112317.0,0,0.0,0
175169,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,105119.0,76928.0,86025.0,105119.0,104621.0,105119.0,0,0.0,0
175170,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,56178.0,68018.0,51454.0,56178.0,56178.0,56178.0,1,11840.0,2
175171,1,216.00,1655.00,5,2,10,10,2,8,6,21,1655.00,5,2,2,10,6,103673.0,71923.0,88182.0,103673.0,103172.0,103673.0,0,0.0,0
175172,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,49846.0,77556.0,54837.0,49846.0,49345.0,49846.0,1,27710.0,2
175173,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,127939.0,65247.0,115271.0,127939.0,92532.0,127939.0,0,0.0,0
175174,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,119624.0,83605.0,101122.0,119624.0,119126.0,119624.0,0,0.0,0
175175,1,154.00,1388.00,5,2,10,10,2,8,6,21,1273.00,5,1,2,10,6,74798.0,80132.0,81417.0,74798.0,74798.0,74798.0,2,6619.0,2
175176,1,187.00,1509.00,5,2,10,10,2,8,6,21,1509.00,5,2,2,10,6,88710.0,88206.0,85467.0,88710.0,80966.0,88710.0,0,0.0,0
175177,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,93020.0,57465.0,82374.0,93020.0,93020.0,93020.0,0,0.0,0
175178,1,154.00,1397.00,5,2,10,10,2,8,6,21,1280.00,4,2,2,10,6,61931.0,65849.0,72314.0,61931.0,61931.0,61931.0,2,10383.0,2
175179,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,95283.0,116447.0,91866.0,95283.0,94785.0,95283.0,1,21164.0,2
175180,1,206.00,1693.00,5,2,10,10,2,8,6,21,1693.00,5,2,2,10,6,71796.0,59939.0,83199.0,71796.0,71300.0,71796.0,2,11403.0,2
175181,1,187.00,1522.00,5,2,10,10,2,8,6,21,1405.00,4,2,2,10,6,81635.0,96007.0,73435.0,81600.0,67677.0,81635.0,1,14372.0,2
175182,1,154.00,1542.00,5,2,10,10,2,8,6,21,1542.00,5,2,2,10,6,63829.0,61958.0,73327.0,63829.0,63829.0,63829.0,2,9498.0,2
175183,1,187.00,1522.00,5,2,10,10,2,8,6,21,1405.00,4,2,2,10,6,45034.0,70583.0,53252.0,45034.0,81311.0,45034.0,4,36277.0,2
175184,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,74363.0,74150.0,74648.0,74363.0,74363.0,74363.0,2,285.0,0
175185,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,110804.0,133989.0,111734.0,110804.0,110303.0,110804.0,1,23185.0,2
175186,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,38632.0,85114.0,54597.0,38632.0,38632.0,38632.0,1,46482.0,2
175187,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,67647.0,100538.0,65647.0,67647.0,67647.0,67647.0,1,32891.0,2
175188,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,98189.0,53614.0,78323.0,98189.0,98412.0,98189.0,4,223.0,0
175189,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,51465.0,110936.0,50509.0,51465.0,51465.0,51465.0,1,59471.0,2
175190,1,206.00,1610.00,5,2,10,10,2,8,6,21,1610.00,5,2,2,10,6,62567.0,25178.0,79891.0,62567.0,62024.0,62567.0,2,17324.0,2
175191,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,127229.0,33466.0,108097.0,127229.0,126730.0,127229.0,0,0.0,0
175192,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,51928.0,131439.0,65008.0,51928.0,51928.0,51928.0,1,79511.0,2
175193,1,216.00,1674.00,5,2,10,10,2,8,6,21,1674.00,5,2,2,10,6,141151.0,117306.0,127040.0,141151.0,140654.0,141151.0,0,0.0,0
175194,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,62104.0,101070.0,34703.0,62104.0,62104.0,62104.0,1,38966.0,2
175195,1,154.00,1560.00,5,2,10,10,2,8,6,21,1560.00,5,2,2,10,6,68925.0,105951.0,71124.0,68925.0,68925.0,68925.0,1,37026.0,2
175196,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,86352.0,90368.0,74612.0,86352.0,95335.0,86352.0,4,8983.0,2
175197,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,83171.0,69320.0,75091.0,83171.0,83171.0,83171.0,0,0.0,0
175198,1,154.00,1394.00,5,2,10,10,2,8,6,21,1394.00,5,2,2,10,6,39290.0,55401.0,39275.0,39290.0,39290.0,39290.0,1,16111.0,2
175199,1,154.00,1434.00,5,1,11,10,2,8,6,21,1555.00,5,2,2,10,6,63694.0,96411.0,62219.0,63694.0,63690.0,63694.0,1,32717.0,2
175200,1,187.00,1512.00,5,2,10,10,2,8,6,21,1399.00,4,2,2,10,6,89949.0,66941.0,82341.0,89949.0,90045.0,89949.0,4,96.0,0
175201,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,99434.0,68014.0,94726.0,99434.0,98893.0,99434.0,0,0.0,0
175202,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,75590.0,57369.0,85002.0,75590.0,75590.0,75590.0,2,9412.0,2
175203,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,107702.0,119802.0,87539.0,107672.0,107162.0,107702.0,1,12100.0,2
175204,1,206.00,1681.00,5,2,10,10,2,8,6,21,1681.00,5,2,2,10,6,70651.0,57897.0,69632.0,70651.0,70154.0,70651.0,0,0.0,0
175205,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,65862.0,92846.0,107861.0,65862.0,65361.0,65862.0,2,41999.0,2
175206,1,154.00,1462.00,5,2,10,10,2,8,6,21,1462.00,5,2,2,10,6,75286.0,65837.0,75442.0,75286.0,75504.0,75286.0,4,218.0,0
175207,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,81603.0,108741.0,76501.0,81603.0,81102.0,81603.0,1,27138.0,2
175208,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,66128.0,101378.0,40186.0,66128.0,65627.0,66128.0,1,35250.0,2
175209,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,97360.0,92718.0,69465.0,97360.0,97360.0,97360.0,0,0.0,0
175210,1,154.00,1384.00,5,2,10,10,2,8,6,21,1384.00,5,2,2,10,6,73265.0,73457.0,81174.0,73265.0,73265.0,73265.0,2,7909.0,2
175211,1,206.00,1613.00,5,2,10,10,2,8,6,21,1613.00,5,2,2,10,6,133242.0,93528.0,74333.0,133211.0,132716.0,133242.0,0,0.0,0
175212,1,154.00,1391.00,5,2,10,10,2,8,6,21,1391.00,5,2,2,10,6,75813.0,104369.0,89658.0,75813.0,75813.0,75813.0,1,28556.0,2
175213,1,206.00,1603.00,5,2,10,10,2,8,6,21,1603.00,5,2,2,10,6,85386.0,64064.0,67086.0,85386.0,84888.0,85386.0,0,0.0,0
175214,1,187.00,1516.00,5,2,10,10,2,8,6,21,1516.00,5,2,2,10,6,70811.0,70086.0,75874.0,70811.0,75656.0,70811.0,2,5063.0,2
175215,1,206.00,1622.00,5,2,10,10,2,8,6,21,1622.00,5,2,2,10,6,63019.0,59184.0,86451.0,63019.0,62518.0,63019.0,2,23432.0,2
175216,1,216.00,1665.00,5,2,10,10,2,8,6,21,1665.00,5,2,2,10,6,116292.0,117688.0,109491.0,116292.0,115791.0,116292.0,1,1396.0,1
